"migration_rate","area","niches","mean_sp"
0.024,10,10,7.44
0.024,10,5,4.62
0.024,10,2,2.4
0.024,10,1,1.42
0.024,11,11,8.26
0.024,11,1,1.74
0.024,12,12,8.59
0.024,12,6,5.17
0.024,12,4,4.01
0.024,12,3,3.32
0.024,12,2,2.5
0.024,12,1,1.66
0.024,13,13,9.03
0.024,13,1,1.71
0.024,14,14,9.6
0.024,14,7,6.01
0.024,14,2,2.59
0.024,14,1,1.94
0.024,15,15,10.11
0.024,15,5,4.78
0.024,15,3,3.28
0.024,15,1,2.05
0.024,16,16,10.64
0.024,16,8,6.69
0.024,16,4,4.09
0.024,16,2,2.7
0.024,16,1,2.14
0.024,17,17,10.83
0.024,17,1,2.11
0.024,18,18,11.19
0.024,18,9,7.15
0.024,18,6,5.35
0.024,18,3,3.42
0.024,18,2,2.72
0.024,18,1,2.09
0.024,19,19,11.69
0.024,19,1,2.31
0.024,20,20,12.31
0.024,20,10,7.9
0.024,20,5,5
0.024,20,4,4.22
0.024,20,2,2.93
0.024,20,1,2.3
0.024,22,11,8.42
0.024,22,2,3.3
0.024,24,12,8.81
0.024,24,8,6.57
0.024,24,6,5.79
0.024,24,4,4.49
0.024,24,3,3.99
0.024,24,2,3.11
0.024,26,13,9.26
0.024,26,2,3.08
0.024,28,14,9.74
0.024,28,7,6.55
0.024,28,4,4.67
0.024,28,2,3.62
0.024,30,15,10.24
0.024,30,10,8.13
0.024,30,6,6.06
0.024,30,5,5.62
0.024,30,3,4.08
0.024,30,2,3.64
0.024,32,16,10.67
0.024,32,8,7.24
0.024,32,4,4.91
0.024,32,2,3.57
0.024,34,17,10.99
0.024,34,2,3.88
0.024,36,18,11.69
0.024,36,12,9.31
0.024,36,9,8.02
0.024,36,6,6.23
0.024,36,4,5.19
0.024,36,3,4.57
0.024,36,2,4.14
0.024,38,19,11.71
0.024,38,2,4.16
0.024,40,20,12.46
0.024,40,10,8.46
0.024,40,8,7.51
0.024,40,5,5.83
0.024,40,4,5.25
0.024,40,2,4.46
0.024,21,7,6.16
0.024,21,3,3.8
0.024,27,9,7.63
0.024,27,3,4.04
0.024,33,11,8.69
0.024,33,3,4.46
0.024,39,13,9.66
0.024,39,3,4.95
0.024,42,14,10.24
0.024,42,7,7.4
0.024,42,6,6.48
0.024,42,3,4.7
0.024,45,15,10.62
0.024,45,9,8.12
0.024,45,5,5.96
0.024,45,3,4.94
0.024,48,16,11.17
0.024,48,12,9.26
0.024,48,8,7.94
0.024,48,6,6.96
0.024,48,4,5.81
0.024,48,3,5.24
0.024,51,17,11.73
0.024,51,3,5.31
0.024,54,18,11.98
0.024,54,9,8.86
0.024,54,6,7.15
0.024,54,3,5.76
0.024,57,19,12.52
0.024,57,3,5.7
0.024,60,20,12.87
0.024,60,15,10.72
0.024,60,12,9.66
0.024,60,10,9.26
0.024,60,6,7.58
0.024,60,5,6.98
0.024,60,4,6.05
0.024,60,3,5.94
0.024,44,11,8.84
0.024,44,4,5.58
0.024,52,13,10.19
0.024,52,4,6.05
0.024,56,14,10.52
0.024,56,8,8.1
0.024,56,7,7.6
0.024,56,4,6.31
0.024,64,16,11.66
0.024,64,8,8.26
0.024,64,4,6.66
0.024,68,17,11.96
0.024,68,4,7.21
0.024,72,18,12.47
0.024,72,12,10.22
0.024,72,9,9.16
0.024,72,8,8.69
0.024,72,6,7.82
0.024,72,4,7.18
0.024,76,19,12.82
0.024,76,4,7.19
0.024,80,20,13.49
0.024,80,16,12.22
0.024,80,10,9.98
0.024,80,8,9.13
0.024,80,5,7.83
0.024,80,4,7.37
0.024,25,5,5.02
0.024,35,7,6.65
0.024,35,5,5.83
0.024,50,10,9.08
0.024,50,5,6.16
0.024,55,11,9.47
0.024,55,5,6.63
0.024,65,13,10.78
0.024,65,5,7.04
0.024,70,14,11
0.024,70,10,9.79
0.024,70,7,8.29
0.024,70,5,7.54
0.024,75,15,11.34
0.024,75,5,7.63
0.024,85,17,12.55
0.024,85,5,7.95
0.024,90,18,13.16
0.024,90,15,11.88
0.024,90,10,10.1
0.024,90,9,9.65
0.024,90,6,8.74
0.024,90,5,8.42
0.024,95,19,13.19
0.024,95,5,8.25
0.024,100,20,13.77
0.024,100,10,10.62
0.024,100,5,8.46
0.024,66,11,9.86
0.024,66,6,7.88
0.024,78,13,10.93
0.024,78,6,8.15
0.024,84,14,11.81
0.024,84,12,10.71
0.024,84,7,9
0.024,84,6,8.41
0.024,96,16,12.61
0.024,96,12,11.54
0.024,96,8,9.36
0.024,96,6,9.05
0.024,102,17,12.99
0.024,102,6,9.27
0.024,108,18,13.66
0.024,108,12,11.61
0.024,108,9,10.59
0.024,108,6,9.31
0.024,114,19,13.86
0.024,114,6,9.61
0.024,120,20,14.37
0.024,120,15,12.55
0.024,120,12,12
0.024,120,10,11.64
0.024,120,8,11.22
0.024,120,6,9.76
0.024,49,7,7.41
0.024,63,9,8.51
0.024,63,7,7.9
0.024,77,11,10.04
0.024,77,7,8.46
0.024,91,13,11.32
0.024,91,7,9.06
0.024,98,14,11.93
0.024,98,7,9.53
0.024,105,15,12.34
0.024,105,7,9.59
0.024,112,16,13.26
0.024,112,14,12.13
0.024,112,8,10.63
0.024,112,7,9.84
0.024,119,17,13.74
0.024,119,7,10.27
0.024,126,18,13.93
0.024,126,14,13.06
0.024,126,9,11.24
0.024,126,7,10.43
0.024,133,19,14.1
0.024,133,7,11.02
0.024,140,20,14.63
0.024,140,14,12.99
0.024,140,10,12.26
0.024,140,7,10.96
0.024,88,11,10.55
0.024,88,8,9.54
0.024,104,13,11.98
0.024,104,8,9.92
0.024,128,16,13.3
0.024,128,8,10.89
0.024,136,17,13.55
0.024,136,8,11.01
0.024,144,18,14.26
0.024,144,16,13.62
0.024,144,12,12.63
0.024,144,9,11.98
0.024,144,8,11.51
0.024,152,19,15.02
0.024,152,8,12.12
0.024,160,20,15.69
0.024,160,16,14.24
0.024,160,10,12.93
0.024,160,8,12.28
0.024,81,9,9.34
0.024,99,11,10.68
0.024,99,9,10.09
0.024,117,13,12.13
0.024,117,9,10.69
0.024,135,15,13.37
0.024,135,9,11.34
0.024,153,17,13.89
0.024,153,9,12.35
0.024,162,18,15.27
0.024,162,9,12.56
0.024,171,19,15.36
0.024,171,9,12.5
0.024,180,20,15.69
0.024,180,18,15.84
0.024,180,15,14.65
0.024,180,12,13.72
0.024,180,10,13.46
0.024,180,9,12.87
0.024,110,11,11.36
0.024,110,10,10.47
0.024,130,13,12.87
0.024,130,10,11.32
0.024,150,15,14.1
0.024,150,10,12.31
0.024,170,17,14.71
0.024,170,10,13.01
0.024,190,19,15.78
0.024,190,10,13.77
0.024,200,20,16.32
0.024,200,10,14.19
0.024,121,11,11.81
0.024,132,12,12.42
0.024,132,11,11.94
0.024,143,13,12.71
0.024,143,11,12.38
0.024,154,14,13.41
0.024,154,11,12.9
0.024,165,15,13.95
0.024,165,11,13.09
0.024,176,16,14.9
0.024,176,11,13.37
0.024,187,17,15.53
0.024,187,11,13.79
0.024,198,18,16.05
0.024,198,11,14.09
0.024,156,13,13.28
0.024,156,12,12.69
0.024,168,14,13.92
0.024,168,12,13.1
0.024,192,16,15.09
0.024,192,12,13.97
0.024,169,13,13.63
0.024,182,14,14.16
0.024,182,13,14.02
0.024,195,15,14.71
0.024,195,13,14.55
0.024,196,14,15.17
0.027,1,1,1
0.027,2,2,1.92
0.027,2,1,1.04
0.027,3,3,2.85
0.027,3,1,1.2
0.027,4,4,3.55
0.027,4,2,2.01
0.027,4,1,1.2
0.027,5,5,4.27
0.027,5,1,1.19
0.027,6,6,4.91
0.027,6,3,2.91
0.027,6,2,2.13
0.027,6,1,1.41
0.027,7,7,5.64
0.027,7,1,1.39
0.027,8,8,6.25
0.027,8,4,3.71
0.027,8,2,2.26
0.027,8,1,1.47
0.027,9,9,6.81
0.027,9,3,3.07
0.027,9,1,1.52
0.027,10,10,7.44
0.027,10,5,4.57
0.027,10,2,2.27
0.027,10,1,1.63
0.027,11,11,7.96
0.027,11,1,1.87
0.027,12,12,8.6
0.027,12,6,5.33
0.027,12,4,4.02
0.027,12,3,3.23
0.027,12,2,2.6
0.027,12,1,1.79
0.027,13,13,8.91
0.027,13,1,1.88
0.027,14,14,9.48
0.027,14,7,5.83
0.027,14,2,2.67
0.027,14,1,1.85
0.027,15,15,10.19
0.027,15,5,4.71
0.027,15,3,3.4
0.027,15,1,2.02
0.027,16,16,10.44
0.027,16,8,6.45
0.027,16,4,4.2
0.027,16,2,2.86
0.027,16,1,2.03
0.027,17,17,11.01
0.027,17,1,2.28
0.027,18,18,11.63
0.027,18,9,7.25
0.027,18,6,5.55
0.027,18,3,3.59
0.027,18,2,3.05
0.027,18,1,2.28
0.027,19,19,11.65
0.027,19,1,2.3
0.027,20,20,11.91
0.027,20,10,7.82
0.027,20,5,5.08
0.027,20,4,4.35
0.027,20,2,3.15
0.027,20,1,2.43
0.027,22,11,8.39
0.027,22,2,3.2
0.027,24,12,8.98
0.027,24,8,6.83
0.027,24,6,5.78
0.027,24,4,4.47
0.027,24,3,3.85
0.027,24,2,3.42
0.027,26,13,9.61
0.027,26,2,3.66
0.027,28,14,9.84
0.027,28,7,6.44
0.027,28,4,4.8
0.027,28,2,3.95
0.027,30,15,10.43
0.027,30,10,8.04
0.027,30,6,6.16
0.027,30,5,5.68
0.027,30,3,4.4
0.027,30,2,3.63
0.027,32,16,10.74
0.027,32,8,7.11
0.027,32,4,4.9
0.027,32,2,3.93
0.027,34,17,11.06
0.027,34,2,3.97
0.027,36,18,11.69
0.027,36,12,9.2
0.027,36,9,7.82
0.027,36,6,6.52
0.027,36,4,5.64
0.027,36,3,4.95
0.027,36,2,4.36
0.027,38,19,12.07
0.027,38,2,4.2
0.027,40,20,12.44
0.027,40,10,8.5
0.027,40,8,7.63
0.027,40,5,5.94
0.027,40,4,5.6
0.027,40,2,4.5
0.027,21,7,6.16
0.027,21,3,3.62
0.027,27,9,7.42
0.027,27,3,4.32
0.027,33,11,8.72
0.027,33,3,4.44
0.027,39,13,9.5
0.027,39,3,4.94
0.027,42,14,10.06
0.027,42,7,7.17
0.027,42,6,6.61
0.027,42,3,5.19
0.027,45,15,10.73
0.027,45,9,8.35
0.027,45,5,6.11
0.027,45,3,5.5
0.027,48,16,11.29
0.027,48,12,9.58
0.027,48,8,7.84
0.027,48,6,7.03
0.027,48,4,6.06
0.027,48,3,5.28
0.027,51,17,11.76
0.027,51,3,5.77
0.027,54,18,12.37
0.027,54,9,8.77
0.027,54,6,7.01
0.027,54,3,5.67
0.027,57,19,12.53
0.027,57,3,6.15
0.027,60,20,12.57
0.027,60,15,11.04
0.027,60,12,10.19
0.027,60,10,9.22
0.027,60,6,7.31
0.027,60,5,6.9
0.027,60,4,6.65
0.027,60,3,6.38
0.027,44,11,9.11
0.027,44,4,6.07
0.027,52,13,10.2
0.027,52,4,6.23
0.027,56,14,10.67
0.027,56,8,8.18
0.027,56,7,7.73
0.027,56,4,6.38
0.027,64,16,11.7
0.027,64,8,8.75
0.027,64,4,6.9
0.027,68,17,12.3
0.027,68,4,7.07
0.027,72,18,12.67
0.027,72,12,10.13
0.027,72,9,9.23
0.027,72,8,8.97
0.027,72,6,8.35
0.027,72,4,7.41
0.027,76,19,13.22
0.027,76,4,7.73
0.027,80,20,13.37
0.027,80,16,12.22
0.027,80,10,9.86
0.027,80,8,8.94
0.027,80,5,8.26
0.027,80,4,7.9
0.027,25,5,5.38
0.027,35,7,7.15
0.027,35,5,5.78
0.027,50,10,8.82
0.027,50,5,6.5
0.027,55,11,9.38
0.027,55,5,6.8
0.027,65,13,10.68
0.027,65,5,7.45
0.027,70,14,11.35
0.027,70,10,9.71
0.027,70,7,8.44
0.027,70,5,7.67
0.027,75,15,11.53
0.027,75,5,8.13
0.027,85,17,12.71
0.027,85,5,8.71
0.027,90,18,12.84
0.027,90,15,11.9
0.027,90,10,10.49
0.027,90,9,10.47
0.027,90,6,8.88
0.027,90,5,8.51
0.027,95,19,13.39
0.027,95,5,8.8
0.027,100,20,13.84
0.027,100,10,10.76
0.027,100,5,9.09
0.027,66,11,9.73
0.027,66,6,7.86
0.027,78,13,10.94
0.027,78,6,8.59
0.027,84,14,11.51
0.027,84,12,10.83
0.027,84,7,9.02
0.027,84,6,8.79
0.027,96,16,12.77
0.027,96,12,10.85
0.027,96,8,9.75
0.027,96,6,9.48
0.027,102,17,12.94
0.027,102,6,9.8
0.027,108,18,13.16
0.027,108,12,12
0.027,108,9,10.98
0.027,108,6,9.67
0.027,114,19,13.77
0.027,114,6,9.9
0.027,120,20,14.32
0.027,120,15,12.88
0.027,120,12,12.23
0.027,120,10,11.7
0.027,120,8,10.71
0.027,120,6,10.41
0.027,49,7,7.57
0.027,63,9,8.91
0.027,63,7,8.43
0.027,77,11,10.43
0.027,77,7,8.83
0.027,91,13,11.47
0.027,91,7,9.34
0.027,98,14,12.19
0.027,98,7,9.74
0.027,105,15,12.54
0.027,105,7,10.4
0.027,112,16,12.97
0.027,112,14,12.67
0.027,112,8,10.67
0.027,112,7,10.34
0.027,119,17,13.73
0.027,119,7,10.63
0.027,126,18,13.95
0.027,126,14,12.64
0.027,126,9,11.64
0.027,126,7,10.79
0.027,133,19,14.55
0.027,133,7,10.61
0.027,140,20,14.99
0.027,140,14,13.73
0.027,140,10,11.9
0.027,140,7,11.6
0.027,88,11,10.55
0.027,88,8,9.73
0.027,104,13,11.64
0.027,104,8,10.07
0.027,128,16,13.36
0.027,128,8,11.19
0.027,136,17,14.01
0.027,136,8,11.46
0.027,144,18,14.67
0.027,144,16,14.34
0.027,144,12,12.92
0.027,144,9,12.19
0.027,144,8,11.9
0.027,152,19,15.08
0.027,152,8,11.85
0.027,160,20,15.74
0.027,160,16,14.79
0.027,160,10,13.12
0.027,160,8,12.23
0.027,81,9,9.61
0.027,99,11,10.83
0.027,99,9,10.59
0.027,117,13,12.38
0.027,117,9,11.26
0.027,135,15,13.63
0.027,135,9,11.99
0.027,153,17,14.54
0.027,153,9,12.3
0.027,162,18,15.43
0.027,162,9,12.78
0.027,171,19,15.73
0.027,171,9,13
0.027,180,20,16.15
0.027,180,18,15.72
0.027,180,15,14.76
0.027,180,12,14.36
0.027,180,10,13.83
0.027,180,9,13.73
0.027,110,11,11.73
0.027,110,10,10.95
0.027,130,13,13.02
0.027,130,10,12.23
0.027,150,15,13.92
0.027,150,10,12.44
0.027,170,17,15.16
0.027,170,10,13.02
0.027,190,19,15.87
0.027,190,10,14.05
0.027,200,20,16.52
0.027,200,10,14.14
0.027,121,11,11.77
0.027,132,12,12.89
0.027,132,11,12.39
0.027,143,13,13.47
0.027,143,11,12.38
0.027,154,14,13.98
0.027,154,11,13.06
0.027,165,15,14.62
0.027,165,11,13.1
0.027,176,16,14.84
0.027,176,11,13.68
0.027,187,17,15.81
0.027,187,11,14.07
0.027,198,18,16.24
0.027,198,11,14.36
0.027,156,13,13.73
0.027,156,12,13.87
0.027,168,14,13.86
0.027,168,12,13.6
0.027,192,16,15.1
0.027,192,12,14.02
0.027,169,13,14.45
0.027,182,14,14.59
0.027,182,13,14.49
0.027,195,15,15.04
0.027,195,13,14.38
0.027,196,14,15.25
0.03,1,1,1
0.03,2,2,1.9
0.03,2,1,1.07
0.03,3,3,2.76
0.03,3,1,1.07
0.03,4,4,3.62
0.03,4,2,2
0.03,4,1,1.23
0.03,5,5,4.27
0.03,5,1,1.3
0.03,6,6,4.92
0.03,6,3,2.88
0.03,6,2,2.13
0.03,6,1,1.42
0.03,7,7,5.77
0.03,7,1,1.39
0.03,8,8,6.26
0.03,8,4,3.71
0.03,8,2,2.34
0.03,8,1,1.46
0.03,9,9,7.06
0.03,9,3,3.06
0.03,9,1,1.54
0.03,10,10,7.5
0.03,10,5,4.65
0.03,10,2,2.4
0.03,10,1,1.73
0.03,11,11,7.96
0.03,11,1,1.72
0.03,12,12,8.47
0.03,12,6,5.3
0.03,12,4,3.87
0.03,12,3,3.25
0.03,12,2,2.36
0.03,12,1,1.81
0.03,13,13,9.21
0.03,13,1,1.92
0.03,14,14,9.71
0.03,14,7,5.88
0.03,14,2,2.73
0.03,14,1,2.06
0.03,15,15,10.16
0.03,15,5,4.71
0.03,15,3,3.56
0.03,15,1,2.1
0.03,16,16,10.2
0.03,16,8,6.47
0.03,16,4,4.25
0.03,16,2,2.99
0.03,16,1,2.24
0.03,17,17,10.64
0.03,17,1,2.28
0.03,18,18,11.19
0.03,18,9,7.2
0.03,18,6,5.76
0.03,18,3,3.55
0.03,18,2,3.11
0.03,18,1,2.56
0.03,19,19,11.81
0.03,19,1,2.62
0.03,20,20,11.89
0.03,20,10,7.71
0.03,20,5,5
0.03,20,4,4.6
0.03,20,2,3.26
0.03,20,1,2.62
0.03,22,11,8.27
0.03,22,2,3.34
0.03,24,12,9.09
0.03,24,8,6.87
0.03,24,6,5.84
0.03,24,4,4.58
0.03,24,3,4.15
0.03,24,2,3.52
0.03,26,13,9.32
0.03,26,2,3.79
0.03,28,14,9.55
0.03,28,7,6.27
0.03,28,4,4.81
0.03,28,2,3.5
0.03,30,15,10.33
0.03,30,10,8.14
0.03,30,6,6.22
0.03,30,5,5.9
0.03,30,3,4.53
0.03,30,2,4.13
0.03,32,16,10.78
0.03,32,8,7.46
0.03,32,4,5.04
0.03,32,2,4.03
0.03,34,17,11.31
0.03,34,2,4.28
0.03,36,18,11.67
0.03,36,12,9.28
0.03,36,9,8.14
0.03,36,6,6.75
0.03,36,4,5.55
0.03,36,3,5
0.03,36,2,4.39
0.03,38,19,11.87
0.03,38,2,4.57
0.03,40,20,12.8
0.03,40,10,8.55
0.03,40,8,7.58
0.03,40,5,6.15
0.03,40,4,5.73
0.03,40,2,4.72
0.03,21,7,6.11
0.03,21,3,3.84
0.03,27,9,7.44
0.03,27,3,4.19
0.03,33,11,8.87
0.03,33,3,4.7
0.03,39,13,9.63
0.03,39,3,5.09
0.03,42,14,10.37
0.03,42,7,7.3
0.03,42,6,6.92
0.03,42,3,5.02
0.03,45,15,10.68
0.03,45,9,8.43
0.03,45,5,6.45
0.03,45,3,5.65
0.03,48,16,11.05
0.03,48,12,9.54
0.03,48,8,8.19
0.03,48,6,7.31
0.03,48,4,6.33
0.03,48,3,5.54
0.03,51,17,11.81
0.03,51,3,6.01
0.03,54,18,11.97
0.03,54,9,8.51
0.03,54,6,7.45
0.03,54,3,6.03
0.03,57,19,12.79
0.03,57,3,6.16
0.03,60,20,12.91
0.03,60,15,11.29
0.03,60,12,10.18
0.03,60,10,9.79
0.03,60,6,7.84
0.03,60,5,6.98
0.03,60,4,6.84
0.03,60,3,6.61
0.03,44,11,9.03
0.03,44,4,6.02
0.03,52,13,10.31
0.03,52,4,6.26
0.03,56,14,10.88
0.03,56,8,8.3
0.03,56,7,8.11
0.03,56,4,6.48
0.03,64,16,11.47
0.03,64,8,8.78
0.03,64,4,7.08
0.03,68,17,12.07
0.03,68,4,7
0.03,72,18,12.89
0.03,72,12,10.62
0.03,72,9,9.51
0.03,72,8,9.17
0.03,72,6,8.22
0.03,72,4,7.78
0.03,76,19,13.2
0.03,76,4,7.65
0.03,80,20,13.44
0.03,80,16,12.37
0.03,80,10,10.19
0.03,80,8,9.76
0.03,80,5,8.72
0.03,80,4,7.75
0.03,25,5,5.36
0.03,35,7,6.72
0.03,35,5,5.87
0.03,50,10,8.88
0.03,50,5,6.96
0.03,55,11,9.65
0.03,55,5,6.95
0.03,65,13,10.87
0.03,65,5,7.67
0.03,70,14,11.05
0.03,70,10,9.82
0.03,70,7,8.73
0.03,70,5,7.73
0.03,75,15,11.59
0.03,75,5,8.04
0.03,85,17,12.91
0.03,85,5,8.88
0.03,90,18,13.07
0.03,90,15,12.31
0.03,90,10,10.57
0.03,90,9,10.32
0.03,90,6,9.46
0.03,90,5,8.98
0.03,95,19,13.76
0.03,95,5,9.22
0.03,100,20,14.15
0.03,100,10,10.71
0.03,100,5,9.71
0.03,66,11,10.28
0.03,66,6,8.04
0.03,78,13,11.14
0.03,78,6,8.62
0.03,84,14,11.77
0.03,84,12,10.94
0.03,84,7,9.26
0.03,84,6,9.37
0.03,96,16,13.02
0.03,96,12,11.37
0.03,96,8,10.39
0.03,96,6,9.19
0.03,102,17,13.15
0.03,102,6,9.77
0.03,108,18,13.66
0.03,108,12,11.64
0.03,108,9,11.02
0.03,108,6,9.97
0.03,114,19,14.13
0.03,114,6,10.53
0.03,120,20,14.43
0.03,120,15,13.11
0.03,120,12,12.48
0.03,120,10,11.85
0.03,120,8,11.02
0.03,120,6,10.49
0.03,49,7,7.83
0.03,63,9,9.08
0.03,63,7,8.45
0.03,77,11,10.48
0.03,77,7,9.14
0.03,91,13,11.78
0.03,91,7,10.02
0.03,98,14,12.16
0.03,98,7,9.89
0.03,105,15,12.82
0.03,105,7,10.51
0.03,112,16,13.27
0.03,112,14,12.57
0.03,112,8,11.19
0.03,112,7,10.7
0.03,119,17,13.92
0.03,119,7,10.91
0.03,126,18,14.26
0.03,126,14,12.98
0.03,126,9,11.7
0.03,126,7,11.52
0.03,133,19,14.56
0.03,133,7,11.3
0.03,140,20,15.3
0.03,140,14,13.64
0.03,140,10,12.58
0.03,140,7,11.89
0.03,88,11,11.12
0.03,88,8,9.6
0.03,104,13,11.93
0.03,104,8,10.45
0.03,128,16,13.87
0.03,128,8,11.69
0.03,136,17,14.17
0.03,136,8,12.18
0.03,144,18,14.91
0.03,144,16,14.54
0.03,144,12,13.34
0.03,144,9,12.53
0.03,144,8,12.33
0.03,152,19,15.79
0.03,152,8,12.88
0.03,160,20,15.83
0.03,160,16,15.03
0.03,160,10,13.54
0.03,160,8,12.99
0.03,81,9,9.67
0.03,99,11,11.28
0.03,99,9,10.8
0.03,117,13,12.36
0.03,117,9,11.73
0.03,135,15,13.87
0.03,135,9,12.22
0.03,153,17,14.85
0.03,153,9,12.31
0.03,162,18,15.55
0.03,162,9,13.1
0.03,171,19,15.59
0.03,171,9,13.27
0.03,180,20,16.23
0.03,180,18,15.72
0.03,180,15,15.14
0.03,180,12,14.98
0.03,180,10,13.85
0.03,180,9,13.73
0.03,110,11,11.74
0.03,110,10,11.09
0.03,130,13,12.83
0.03,130,10,12.53
0.03,150,15,14.21
0.03,150,10,12.89
0.03,170,17,15.46
0.03,170,10,13.82
0.03,190,19,16.26
0.03,190,10,13.97
0.03,200,20,16.84
0.03,200,10,14.88
0.03,121,11,12.2
0.03,132,12,12.92
0.03,132,11,12.67
0.03,143,13,13.44
0.03,143,11,12.81
0.03,154,14,14.15
0.03,154,11,13.17
0.03,165,15,14.96
0.03,165,11,14.31
0.03,176,16,15.49
0.03,176,11,14.38
0.03,187,17,15.88
0.03,187,11,13.87
0.03,198,18,16.26
0.03,198,11,14.37
0.03,156,13,13.82
0.03,156,12,13.72
0.03,168,14,14.56
0.03,168,12,14.28
0.03,192,16,15.49
0.03,192,12,14.58
0.03,169,13,14.62
0.03,182,14,15.23
0.03,182,13,14.91
0.03,195,15,15.47
0.03,195,13,15.47
0.03,196,14,15.75
0.033,1,1,1
0.033,2,2,1.94
0.033,2,1,1.08
0.033,3,3,2.76
0.033,3,1,1.17
0.033,4,4,3.5
0.033,4,2,1.98
0.033,4,1,1.27
0.033,5,5,4.26
0.033,5,1,1.32
0.033,6,6,5.11
0.033,6,3,2.93
0.033,6,2,2.15
0.033,6,1,1.42
0.033,7,7,5.59
0.033,7,1,1.43
0.033,8,8,6.08
0.033,8,4,3.83
0.033,8,2,2.46
0.033,8,1,1.69
0.033,9,9,6.87
0.033,9,3,3.09
0.033,9,1,1.71
0.033,10,10,7.48
0.033,10,5,4.45
0.033,10,2,2.39
0.033,10,1,1.84
0.033,11,11,8.03
0.033,11,1,1.81
0.033,12,12,8.55
0.033,12,6,5.17
0.033,12,4,4
0.033,12,3,3.37
0.033,12,2,2.59
0.033,12,1,1.9
0.033,13,13,9.11
0.033,13,1,1.92
0.033,14,14,9.39
0.033,14,7,5.87
0.033,14,2,2.79
0.033,14,1,2.11
0.033,15,15,9.62
0.033,15,5,4.89
0.033,15,3,3.57
0.033,15,1,2.45
0.033,16,16,10.32
0.033,16,8,6.63
0.033,16,4,4.33
0.033,16,2,2.86
0.033,16,1,2.22
0.033,17,17,10.59
0.033,17,1,2.37
0.033,18,18,11.19
0.033,18,9,7.36
0.033,18,6,5.65
0.033,18,3,3.87
0.033,18,2,3.17
0.033,18,1,2.67
0.033,19,19,11.67
0.033,19,1,2.48
0.033,20,20,11.93
0.033,20,10,7.62
0.033,20,5,5.12
0.033,20,4,4.36
0.033,20,2,3.37
0.033,20,1,2.65
0.033,22,11,8.35
0.033,22,2,3.4
0.033,24,12,8.92
0.033,24,8,6.98
0.033,24,6,5.9
0.033,24,4,4.77
0.033,24,3,4.35
0.033,24,2,3.78
0.033,26,13,9.48
0.033,26,2,3.99
0.033,28,14,9.68
0.033,28,7,6.54
0.033,28,4,5.14
0.033,28,2,3.71
0.033,30,15,10.34
0.033,30,10,8.14
0.033,30,6,6.11
0.033,30,5,5.7
0.033,30,3,4.55
0.033,30,2,4.03
0.033,32,16,10.82
0.033,32,8,7.17
0.033,32,4,5.47
0.033,32,2,4.2
0.033,34,17,11.42
0.033,34,2,4.32
0.033,36,18,11.54
0.033,36,12,9.44
0.033,36,9,7.86
0.033,36,6,6.57
0.033,36,4,5.47
0.033,36,3,5.09
0.033,36,2,4.4
0.033,38,19,12.01
0.033,38,2,4.81
0.033,40,20,12.61
0.033,40,10,8.4
0.033,40,8,7.91
0.033,40,5,6.31
0.033,40,4,5.96
0.033,40,2,4.98
0.033,21,7,6.22
0.033,21,3,3.73
0.033,27,9,7.71
0.033,27,3,4.32
0.033,33,11,8.95
0.033,33,3,4.79
0.033,39,13,9.96
0.033,39,3,5.29
0.033,42,14,10.18
0.033,42,7,7.53
0.033,42,6,6.84
0.033,42,3,5.76
0.033,45,15,11.08
0.033,45,9,8.31
0.033,45,5,6.72
0.033,45,3,6.01
0.033,48,16,11.25
0.033,48,12,9.56
0.033,48,8,8.03
0.033,48,6,7.61
0.033,48,4,6.34
0.033,48,3,5.92
0.033,51,17,11.61
0.033,51,3,6.31
0.033,54,18,12.31
0.033,54,9,8.71
0.033,54,6,7.3
0.033,54,3,6.34
0.033,57,19,12.68
0.033,57,3,6.51
0.033,60,20,13.27
0.033,60,15,11.62
0.033,60,12,10.47
0.033,60,10,9.73
0.033,60,6,7.96
0.033,60,5,7.32
0.033,60,4,7.35
0.033,60,3,6.78
0.033,44,11,9.31
0.033,44,4,5.96
0.033,52,13,10.05
0.033,52,4,6.77
0.033,56,14,11.07
0.033,56,8,8.48
0.033,56,7,8.21
0.033,56,4,6.79
0.033,64,16,11.95
0.033,64,8,8.98
0.033,64,4,7.48
0.033,68,17,12.46
0.033,68,4,7.84
0.033,72,18,12.76
0.033,72,12,10.68
0.033,72,9,9.57
0.033,72,8,9.23
0.033,72,6,8.68
0.033,72,4,7.87
0.033,76,19,13.19
0.033,76,4,8.32
0.033,80,20,13.66
0.033,80,16,12.67
0.033,80,10,10.35
0.033,80,8,9.65
0.033,80,5,8.61
0.033,80,4,8.46
0.033,25,5,5.41
0.033,35,7,7.32
0.033,35,5,6.1
0.033,50,10,8.95
0.033,50,5,7.07
0.033,55,11,9.75
0.033,55,5,7.43
0.033,65,13,10.77
0.033,65,5,7.9
0.033,70,14,11.22
0.033,70,10,10.12
0.033,70,7,9.05
0.033,70,5,7.92
0.033,75,15,12.07
0.033,75,5,8.47
0.033,85,17,12.54
0.033,85,5,8.86
0.033,90,18,13.67
0.033,90,15,12.29
0.033,90,10,11.01
0.033,90,9,10.53
0.033,90,6,9.49
0.033,90,5,9.32
0.033,95,19,13.79
0.033,95,5,9.43
0.033,100,20,14.23
0.033,100,10,11.11
0.033,100,5,9.91
