"","X1","R-Squared","AIC Score","BIC Score","ID","Model"
"646",4,0.994260894667573,1.94963786109427,1.73327845731553,196,"Quadratic"
"647",5,0.994792995871029,3.26854720184977,2.99809794712634,196,"Polynomial"
"648",6,0.857495927739852,22.4341085677802,22.2718390149461,196,"Linear"
"649",1,0.0507154773227052,37.2965399460154,37.026090691292,197,"Gompertz"
"650",2,NA,NA,NA,197,"Baranyi"
"651",3,NA,NA,NA,197,"Buchanan"
"652",4,0.992879257693881,1.04766381352428,0.831304409745536,197,"Quadratic"
"653",5,0.99445321028541,1.29911529245397,1.02866603773054,197,"Polynomial"
"654",6,0.854108267837555,20.1866334808518,20.0243639280177,197,"Linear"
"655",1,NA,NA,NA,198,"Gompertz"
"656",2,NA,NA,NA,198,"Baranyi"
"657",3,NA,NA,NA,198,"Buchanan"
"658",4,0.987856267551994,6.88147275314939,6.04851063006161,198,"Quadratic"
"659",5,0.997693725764579,-1.08560635558278,-2.12680900944251,198,"Polynomial"
"660",6,0.987533566118509,5.0388320782286,4.41411048591276,198,"Linear"
"661",1,NA,NA,NA,199,"Gompertz"
"662",2,NA,NA,NA,199,"Baranyi"
"663",3,NA,NA,NA,199,"Buchanan"
"664",4,0.932002669413587,20.9208055589297,20.704446155151,199,"Quadratic"
"665",5,0.985422308895392,12.1409728957821,11.8705236410587,199,"Polynomial"
"666",6,0.899410883058961,21.6618349128569,21.4995653600228,199,"Linear"
"667",1,0.997938551585574,-129.216638717458,-122.555616166582,2,"Gompertz"
"668",2,NA,NA,NA,2,"Baranyi"
"669",3,NA,NA,NA,2,"Buchanan"
"670",4,0.60652954783068,15.8280808027187,21.1568988434195,2,"Quadratic"
"671",5,0.836863960280425,-6.82372184193967,-0.162699291063646,2,"Polynomial"
"672",6,0.278205569558499,30.8166440228552,34.8132575533808,2,"Linear"
"673",1,NA,NA,NA,20,"Gompertz"
"674",2,0.188596684760942,33.2027724810611,39.8637950319371,20,"Baranyi"
"675",3,NA,NA,NA,20,"Buchanan"
"676",4,0.563224778005698,13.8610693618557,19.1898874025565,20,"Quadratic"
"677",5,0.58599211536594,14.3621263788521,21.0231489297281,20,"Polynomial"
"678",6,0.00286757043612607,34.9740863538384,38.970699884364,20,"Linear"
"679",1,1,-255.663128141617,-258.731656336018,200,"Gompertz"
"680",2,NA,NA,NA,200,"Baranyi"
"681",3,NA,NA,NA,200,"Buchanan"
"682",4,0.999301736228449,-1.16363715464425,-3.61845971016468,200,"Quadratic"
"683",5,1,-Inf,-Inf,200,"Polynomial"
"684",6,0.963369403295821,12.6765317177502,10.8354148011099,200,"Linear"
"685",1,NA,NA,NA,201,"Gompertz"
"686",2,NA,NA,NA,201,"Baranyi"
"687",3,NA,NA,NA,201,"Buchanan"
"688",4,1,-Inf,-Inf,201,"Quadratic"
"689",5,NA,NA,NA,201,"Polynomial"
"690",6,0.973653375088211,7.96683756464656,5.26267443065089,201,"Linear"
"691",1,NA,NA,NA,202,"Gompertz"
"692",2,NA,NA,NA,202,"Baranyi"
"693",3,NA,NA,NA,202,"Buchanan"
"694",4,0.999521800122468,-6.47017319274784,-8.92499574826828,202,"Quadratic"
"695",5,1,-Inf,-Inf,202,"Polynomial"
"696",6,0.658678648905268,17.8120303758917,15.9709134592514,202,"Linear"
"697",1,NA,NA,NA,203,"Gompertz"
"698",2,NA,NA,NA,203,"Baranyi"
"699",3,NA,NA,NA,203,"Buchanan"
"700",4,0.99953763139682,-2.66551137310346,-5.1203339286239,203,"Quadratic"
"701",5,1,-Inf,-Inf,203,"Polynomial"
"702",6,0.787034922853505,19.8645728622316,18.0234559455912,203,"Linear"
"703",1,NA,NA,NA,204,"Gompertz"
"704",2,NA,NA,NA,204,"Baranyi"
"705",3,NA,NA,NA,204,"Buchanan"
"706",4,0.988000330592115,4.2585153088466,4.04215590506786,204,"Quadratic"
"707",5,0.991970975069811,3.4458032538975,3.17535399917406,204,"Polynomial"
"708",6,0.983675626386436,4.41297674100743,4.25070718817337,204,"Linear"
"709",1,0.99353377132104,8.45785606976827,8.18740681504484,205,"Gompertz"
"710",2,NA,NA,NA,205,"Baranyi"
"711",3,NA,NA,NA,205,"Buchanan"
"712",4,0.969559102010158,17.3022139845929,17.0858545808141,205,"Quadratic"
